scorer,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking
14,1.2817383,10.437012,1,-7.1411133,4.91333,1,-2.22624206542969,-4.92760705947876,1,-15.151978,-3.540039,1,-13.504028,-9.429932,1,-8.728027,-12.451172,1
15,0.9460449,10.3302,1,-7.4157715,4.776001,1,-2.58024501800537,-5.10416507720947,1,-15.472412,-3.4332275,1,-14.0686035,-9.429932,1,-9.399414,-12.512207,1
16,0.61035156,10.131836,1,-7.7209473,4.6539307,1,-3.00187158584595,-5.28238201141357,1,-15.853882,-3.326416,1,-14.587402,-9.32312,1,-10.055542,-12.542725,1
17,0.30517578,9.979248,1,-8.010864,4.547119,1,-3.24894714355469,-5.36873340606689,1,-16.067505,-3.2043457,1,-15.151978,-9.246826,1,-10.620117,-12.496948,1
18,0.091552734,9.872437,1,-8.285522,4.4555664,1,-3.74293661117554,-5.56266260147095,1,-16.51001,-3.112793,1,-15.655518,-9.231567,1,-11.3220215,-12.527466,1
19,-0.18310547,9.70459,1,-8.4991455,4.3182373,1,-3.97018718719482,-5.70615863800049,1,-16.693115,-3.036499,1,-16.12854,-9.140015,1,-11.917114,-12.573242,1
20,-0.30517578,9.628296,1,-8.743286,4.2419434,1,-4.36827516555786,-5.85059261322022,1,-17.028809,-2.89917,1,-16.647339,-9.140015,1,-12.512207,-12.588501,1
21,-0.62561035,9.475708,1,-8.911133,4.1503906,1,-4.7220630645752,-6.02072906494141,1,-17.318726,-2.8076172,1,-17.150879,-9.0789795,1,-13.122559,-12.588501,1
22,-0.7324219,9.414673,1,-9.048462,4.119873,1,-5.00100326538086,-6.10842561721802,1,-17.562866,-2.7618408,1,-17.63916,-9.002686,1,-13.717651,-12.588501,1
23,-0.8087158,9.338379,1,-9.170532,4.119873,1,-5.42861127853394,-6.22411251068115,1,-17.929077,-2.6550293,1,-18.066406,-8.880615,1,-14.282227,-12.619019,1
24,-0.93078613,9.292603,1,-9.292603,4.119873,1,-5.70647811889648,-6.27915191650391,1,-18.173218,-2.5939941,1,-18.508911,-8.834839,1,-14.892578,-12.619019,1
25,-1.0070801,9.262085,1,-9.384155,4.135132,1,-5.9933557510376,-6.3292121887207,1,-18.417358,-2.5024414,1,-18.981934,-8.773804,1,-15.472412,-12.588501,1
26,-1.1444092,9.246826,1,-9.597778,4.1046143,1,-6.20480966567993,-6.3590259552002,1,-18.600464,-2.4414062,1,-19.454956,-8.712769,1,-16.113281,-12.60376,1
27,-1.3122559,9.216309,1,-9.674072,4.135132,1,-6.68663930892944,-6.4514274597168,1,-19.02771,-2.3651123,1,-19.943237,-8.69751,1,-16.723633,-12.527466,1
28,-1.4953613,9.185791,1,-9.82666,4.1503906,1,-6.99039936065674,-6.47766780853272,1,-19.332886,-2.39563,1,-20.462036,-8.575439,1,-17.333984,-12.588501,1
29,-1.6021729,9.231567,1,-9.979248,4.1046143,1,-7.28239107131958,-6.55967092514038,1,-19.592285,-2.380371,1,-20.935059,-8.621216,1,-17.868042,-12.60376,1
30,-1.6784668,9.246826,1,-10.055542,4.1503906,1,-7.59153127670288,-6.57008743286133,1,-19.882202,-2.3345947,1,-21.377563,-8.575439,1,-18.52417,-12.60376,1
31,-1.7089844,9.32312,1,-10.101318,4.180908,1,-7.96125221252441,-6.60890769958496,1,-20.233154,-2.319336,1,-21.865845,-8.560181,1,-19.073486,-12.588501,1
32,-1.7700195,9.414673,1,-10.223389,4.333496,1,-8.13120460510254,-6.46570587158203,1,-20.431519,-2.2583008,1,-22.338867,-8.453369,1,-19.714355,-12.542725,1
33,-1.7700195,9.506226,1,-10.253906,4.4403076,1,-8.49691390991211,-6.41846609115601,1,-20.79773,-2.2125244,1,-22.81189,-8.422852,1,-20.339966,-12.557983,1
34,-1.7089844,9.689331,1,-10.3302,4.5776367,1,-8.79242706298828,-6.31434488296509,1,-21.118164,-2.1820068,1,-23.31543,-8.255005,1,-20.950317,-12.527466,1
35,-1.6784668,9.811401,1,-10.406494,4.79126,1,-9.11899757385254,-6.13313293457031,1,-21.484375,-2.1209717,1,-23.81897,-8.255005,1,-21.591187,-12.481689,1
36,-1.6784668,10.025024,1,-10.482788,4.974365,1,-9.41201400756836,-5.9733943939209,1,-21.78955,-1.9989014,1,-24.230957,-8.087158,1,-22.125244,-12.481689,1
37,-1.663208,10.116577,1,-10.574341,5.1116943,1,-9.75526332855225,-5.8577675819397,1,-22.140503,-1.9073486,1,-24.68872,-8.010864,1,-22.720337,-12.359619,1
38,-1.6479492,10.284424,1,-10.635376,5.279541,1,-9.99052429199219,-5.70154190063477,1,-22.415161,-1.876831,1,-25.177002,-7.9193115,1,-23.284912,-12.34436,1
39,-1.7089844,10.269165,1,-10.726929,5.2948,1,-10.4212799072266,-5.70095348358154,1,-22.827148,-1.8157959,1,-25.619507,-7.8430176,1,-23.880005,-12.268066,1
40,-1.6937256,10.345459,1,-10.787964,5.355835,1,-10.6100578308105,-5.64272785186768,1,-23.010254,-1.739502,1,-26.000977,-7.6293945,1,-24.414062,-12.207031,1
41,-1.663208,10.360718,1,-10.7421875,5.5236816,1,-10.8249750137329,-5.47600603103638,1,-23.239136,-1.6174316,1,-26.367188,-7.4920654,1,-24.963379,-12.1154785,1
42,-1.6479492,10.421753,1,-10.772705,5.584717,1,-10.976131439209,-5.41340160369873,1,-23.376465,-1.5106201,1,-26.733398,-7.30896,1,-25.421143,-11.993408,1
43,-1.5258789,10.513306,1,-10.71167,5.7525635,1,-11.0872240066528,-5.2410249710083,1,-23.498535,-1.373291,1,-27.069092,-7.2021484,1,-25.970459,-11.871338,1
44,-1.4190674,10.620117,1,-10.650635,5.9051514,1,-11.0667686462402,-5.08697414398193,1,-23.483276,-1.2359619,1,-27.236938,-6.881714,1,-26.45874,-11.688232,1
45,-1.2664795,10.7421875,1,-10.574341,5.996704,1,-10.9935512542725,-4.99530553817749,1,-23.376465,-1.0375977,1,-27.359009,-6.6833496,1,-26.855469,-11.581421,1
46,-1.1138916,10.787964,1,-10.437012,6.088257,1,-10.9505863189697,-4.89974784851074,1,-23.30017,-0.8392334,1,-27.389526,-6.454468,1,-27.191162,-11.428833,1
47,-0.9613037,10.83374,1,-10.253906,6.1798096,1,-10.7073173522949,-4.81084156036377,1,-23.05603,-0.74768066,1,-27.328491,-6.149292,1,-27.542114,-11.276245,1
48,-0.8544922,10.910034,1,-10.101318,6.2408447,1,-10.504674911499,-4.75175714492798,1,-22.81189,-0.5645752,1,-27.297974,-5.935669,1,-27.832031,-11.169434,1
49,-0.7171631,10.910034,1,-9.979248,6.3323975,1,-10.14626121521,-4.666335105896,1,-22.43042,-0.4119873,1,-27.130127,-5.6610107,1,-28.137207,-10.955811,1
50,-0.579834,10.940552,1,-9.811401,6.439209,1,-9.79968452453613,-4.5607852935791,1,-22.018433,-0.12207031,1,-26.809692,-5.3253174,1,-28.22876,-10.803223,1
51,-0.4119873,11.001587,1,-9.689331,6.439209,1,-9.26148223876953,-4.55246639251709,1,-21.30127,0.35095215,1,-26.046753,-4.8065186,1,-28.030396,-10.650635,1
52,-0.33569336,11.062622,1,-9.475708,6.591797,1,-8.50044536590576,-4.36488342285156,1,-20.324707,1.0375977,1,-24.871826,-4.3029785,1,-27.374268,-10.528564,1
53,-0.15258789,11.138916,1,-9.231567,6.8511963,1,-7.87823152542114,-4.06523609161377,1,-19.40918,1.9378662,1,-23.345947,-3.768921,1,-26.062012,-10.4522705,1
54,0.015258789,11.260986,1,-8.987427,7.1411133,1,-7.2156548500061,-3.71525907516479,1,-18.478394,2.7770996,1,-21.54541,-3.2196045,1,-24.108887,-10.284424,1
55,0.15258789,11.398315,1,-8.621216,7.507324,1,-6.60180330276489,-3.30572128295898,1,-17.700195,3.463745,1,-19.79065,-2.822876,1,-21.743774,-10.040283,1
56,0.38146973,11.520386,1,-8.331299,7.797241,1,-6.02297687530518,-2.9578332901001,1,-17.044067,3.9367676,1,-18.295288,-2.4719238,1,-19.638062,-9.82666,1
57,0.44250488,11.672974,1,-8.178711,7.965088,1,-5.53882694244385,-2.71344327926636,1,-16.616821,4.0893555,1,-17.196655,-2.2583008,1,-18.1427,-9.552002,1
58,0.5187988,11.764526,1,-8.026123,8.056641,1,-5.12407875061035,-2.55364418029785,1,-16.38794,3.9367676,1,-16.296387,-2.380371,1,-16.937256,-9.3688965,1
59,0.50354004,11.856079,1,-7.949829,8.041382,1,-4.67044258117676,-2.45840978622437,1,-16.235352,3.479004,1,-15.457153,-2.6855469,1,-15.457153,-9.460449,1
60,0.45776367,11.932373,1,-7.9040527,7.9193115,1,-4.28733730316162,-2.46911287307739,1,-16.113281,2.9296875,1,-14.61792,-3.112793,1,-13.809204,-9.719849,1
61,0.44250488,12.039185,1,-7.8582764,7.873535,1,-3.78567838668823,-2.3447790145874,1,-15.960693,2.2125244,1,-13.900757,-3.4942627,1,-12.329102,-9.887695,1
62,0.44250488,12.1154785,1,-7.8430176,7.659912,1,-3.54884004592895,-2.46728086471558,1,-15.930176,1.4953613,1,-13.305664,-3.9978027,1,-11.108398,-10.101318,1
63,0.39672852,12.176514,1,-7.8125,7.4920654,1,-3.15205478668213,-2.47188186645508,1,-15.74707,0.74768066,1,-12.649536,-4.501343,1,-10.009766,-10.314941,1
64,0.2746582,12.22229,1,-7.7819824,7.30896,1,-2.79331731796265,-2.49477529525757,1,-15.533447,0.091552734,1,-12.084961,-4.8065186,1,-8.911133,-10.345459,1
65,0.2593994,12.313843,1,-7.7667236,7.171631,1,-2.44018316268921,-2.45271253585815,1,-15.304565,-0.579834,1,-11.505127,-5.1574707,1,-8.026123,-10.437012,1
66,0.21362305,12.374878,1,-7.7209473,7.1258545,1,-2.16384029388428,-2.36722469329834,1,-15.106201,-1.1444092,1,-11.0321045,-5.3710938,1,-7.003784,-10.360718,1
67,0.15258789,12.512207,1,-7.659912,7.0343018,1,-1.84116744995117,-2.30069828033447,1,-14.831543,-1.8005371,1,-10.406494,-5.874634,1,-6.0272217,-10.3302,1
68,0.15258789,12.680054,1,-7.6446533,7.0343018,1,-1.48694896697998,-2.0806679725647,1,-14.480591,-2.4871826,1,-9.796143,-6.149292,1,-5.0354004,-10.437012,1
69,0.015258789,12.832642,1,-7.598877,6.9885254,1,-1.14457511901855,-1.9188871383667,1,-14.083862,-3.1738281,1,-9.140015,-6.5612793,1,-4.0283203,-10.513306,1
70,-0.091552734,13.046265,1,-7.6141357,6.9122314,1,-0.742334365844727,-1.67720007896423,1,-13.549805,-3.90625,1,-8.331299,-6.958008,1,-2.9144287,-10.4522705,1
71,-0.15258789,13.259888,1,-7.5683594,6.866455,1,-0.33912467956543,-1.42439293861389,1,-12.954712,-4.562378,1,-7.446289,-7.30896,1,-1.7700195,-10.284424,1
72,-0.32043457,13.504028,1,-7.5531006,6.8359375,1,0.0665216445922852,-1.09762120246887,1,-12.252808,-5.2490234,1,-6.5612793,-7.6141357,1,-0.5950928,-10.055542,1
73,-0.5645752,13.763428,1,-7.5531006,6.8511963,1,0.383196830749512,-0.765572547912598,1,-11.59668,-5.8135986,1,-5.706787,-7.8430176,1,0.45776367,-9.841919,1
74,-0.79345703,14.022827,1,-7.5531006,6.866455,1,0.684925079345703,-0.422915935516357,1,-10.940552,-6.2408447,1,-4.9438477,-7.965088,1,1.4038086,-9.597778,1
75,-1.0528564,14.251709,1,-7.5683594,6.866455,1,0.945216178894043,-0.099105715751648,1,-10.299683,-6.6223145,1,-4.2419434,-7.9803467,1,2.1972656,-9.277344,1
76,-1.2054443,14.541626,1,-7.583618,6.9122314,1,1.18035125732422,0.264461755752563,1,-9.689331,-6.866455,1,-3.5247803,-7.9345703,1,2.89917,-8.880615,1
77,-1.5411377,14.785767,1,-7.598877,6.9885254,1,1.41249084472656,0.680176377296448,1,-9.140015,-6.9122314,1,-2.960205,-7.8125,1,3.5858154,-8.483887,1
78,-1.8157959,15.045166,1,-7.659912,7.095337,1,1.59246063232422,1.14608478546143,1,-8.560181,-6.9732666,1,-2.3040771,-7.598877,1,4.2266846,-8.026123,1
79,-2.0141602,15.350342,1,-7.675171,7.2021484,1,1.76151657104492,1.54981029033661,1,-8.041382,-6.9885254,1,-1.8005371,-7.4310303,1,4.852295,-7.7056885,1
80,-2.1972656,15.670776,1,-7.675171,7.3394775,1,1.98662853240967,2.08118629455566,1,-7.4005127,-6.9122314,1,-1.1901855,-7.217407,1,5.569458,-7.2784424,1
81,-2.39563,16.021729,1,-7.659912,7.5531006,1,2.11935949325562,2.51664733886719,1,-6.6833496,-7.0495605,1,-0.32043457,-6.9885254,1,6.4086914,-6.7749023,1
82,-2.6550293,16.26587,1,-7.6446533,7.6904297,1,2.32176065444946,3.0352635383606,1,-5.7678223,-7.1411133,1,0.5340576,-6.866455,1,7.385254,-6.30188,1
83,-2.89917,16.51001,1,-7.6141357,7.797241,1,2.50577306747437,3.48592400550842,1,-4.6691895,-7.3547363,1,1.6326904,-6.790161,1,8.590698,-5.8288574,1
84,-3.0975342,16.799927,1,-7.5683594,7.9345703,1,2.65384435653687,3.87174320220947,1,-3.463745,-7.598877,1,2.7923584,-6.790161,1,9.887695,-5.5389404,1
85,-3.3721924,16.967773,1,-7.522583,7.949829,1,2.82023429870605,4.20468139648438,1,-2.319336,-7.736206,1,3.9978027,-6.881714,1,11.245728,-5.5236816,1
86,-3.616333,17.01355,1,-7.4310303,7.9956055,1,2.97995185852051,4.44434452056885,1,-1.2207031,-7.8582764,1,5.218506,-7.095337,1,12.634277,-5.844116,1
87,-3.692627,17.105103,1,-7.30896,7.9345703,1,3.14499425888062,4.51187419891357,1,-0.289917,-8.026123,1,6.2561035,-7.537842,1,13.702393,-6.5307617,1
88,-3.8604736,17.01355,1,-7.2784424,7.827759,1,3.22065758705139,4.54615592956543,1,0.48828125,-8.163452,1,7.2021484,-8.132935,1,14.633179,-7.4920654,1
89,-3.8757324,16.983032,1,-7.2784424,7.6904297,1,3.19970011711121,4.34251213073731,1,0.9918213,-8.468628,1,7.736206,-8.880615,1,15.167236,-8.544922,1
90,-3.9520264,16.815186,1,-7.30896,7.4920654,1,3.14486384391785,4.06897211074829,1,1.1291504,-8.773804,1,7.8430176,-9.735107,1,15.258789,-9.796143,1
91,-3.9520264,16.464233,1,-7.3547363,7.156372,1,3.02903485298157,3.52631711959839,1,0.77819824,-9.277344,1,7.4005127,-10.71167,1,14.6484375,-11.09314,1
92,-3.90625,15.991211,1,-7.4310303,6.729126,1,2.89556360244751,2.93947649002075,1,-0.061035156,-9.719849,1,6.439209,-11.260986,1,13.793945,-11.33728,1
93,-3.8604736,15.472412,1,-7.537842,6.2561035,1,2.79176950454712,2.47468328475952,1,-0.6713867,-10.055542,1,5.722046,-11.611938,1,13.168335,-11.459351,1
94,-3.982544,15.029907,1,-7.659912,5.783081,1,2.73997592926025,2.19946074485779,1,-1.2359619,-10.177612,1,5.0964355,-11.795044,1,12.527466,-11.535645,1
95,-4.0283203,14.678955,1,-7.7667236,5.3100586,1,2.70092916488647,1.9294900894165,1,-1.7089844,-10.299683,1,4.486084,-12.1154785,1,11.901855,-11.688232,1
96,-4.1503906,14.343262,1,-7.873535,4.9438477,1,2.60255146026611,1.58950710296631,1,-2.2583008,-10.467529,1,3.9367676,-12.374878,1,11.352539,-11.779785,1
97,-4.180908,14.083862,1,-8.010864,4.5928955,1,2.49339866638184,1.32785773277283,1,-2.8381348,-10.528564,1,3.3721924,-12.619019,1,10.71167,-11.886597,1
98,-4.3029785,13.748169,1,-8.117676,4.272461,1,2.40206241607666,1.05763149261475,1,-3.3721924,-10.5896,1,2.7313232,-12.680054,1,10.101318,-11.901855,1
99,-4.4403076,13.48877,1,-8.285522,3.9978027,1,2.24977731704712,0.834347724914551,1,-3.982544,-10.574341,1,2.1209717,-12.6953125,1,9.475708,-11.932373,1
100,-4.5318604,13.259888,1,-8.483887,3.829956,1,2.04205656051636,0.635505437850952,1,-4.5928955,-10.543823,1,1.373291,-12.741089,1,8.804321,-11.917114,1
101,-4.6539307,13.1073,1,-8.651733,3.7231445,1,1.81041765213013,0.325589895248413,1,-5.203247,-10.620117,1,0.93078613,-12.802124,1,8.148193,-11.901855,1
102,-4.7302246,12.893677,1,-8.850098,3.6010742,1,1.57079029083252,0.0789870023727417,1,-5.8135986,-10.620117,1,0.22888184,-12.817383,1,7.537842,-11.917114,1
103,-4.837036,12.756348,1,-9.140015,3.4942627,1,1.25370597839355,-0.107206344604492,1,-6.3934326,-10.620117,1,-0.36621094,-12.832642,1,6.8969727,-11.993408,1
104,-4.9438477,12.634277,1,-9.32312,3.3874512,1,1.00483226776123,-0.398500323295593,1,-6.9885254,-10.650635,1,-1.083374,-12.863159,1,6.2408447,-11.993408,1
105,-5.004883,12.512207,1,-9.552002,3.3569336,1,0.692869186401367,-0.648388981819153,1,-7.6293945,-10.635376,1,-1.7242432,-12.8479,1,5.584717,-12.039185,1
106,-5.0964355,12.329102,1,-9.82666,3.2806396,1,0.37982177734375,-0.821522116661072,1,-8.163452,-10.620117,1,-2.243042,-12.878418,1,4.9438477,-12.039185,1
107,-5.1116943,12.207031,1,-10.055542,3.1433105,1,0.0945024490356445,-1.09657049179077,1,-8.81958,-10.559082,1,-2.9144287,-12.863159,1,4.3182373,-12.023926,1
108,-5.2490234,12.008667,1,-10.299683,3.1433105,1,-0.262592315673828,-1.35744619369507,1,-9.384155,-10.620117,1,-3.5705566,-12.8479,1,3.7078857,-12.069702,1
109,-5.3100586,11.917114,1,-10.604858,3.112793,1,-0.640583992004395,-1.54695439338684,1,-10.009766,-10.559082,1,-4.180908,-12.817383,1,3.1585693,-12.1154785,1
110,-5.4626465,11.764526,1,-10.864258,3.0517578,1,-0.969159126281738,-1.75313889980316,1,-10.574341,-10.513306,1,-4.7302246,-12.786865,1,2.456665,-12.1154785,1
111,-5.508423,11.749268,1,-11.138916,2.9907227,1,-1.3142614364624,-1.95661795139313,1,-11.154175,-10.4522705,1,-5.2948,-12.802124,1,1.9226074,-12.161255,1
112,-5.6610107,11.566162,1,-11.383057,2.9907227,1,-1.64235019683838,-2.11991691589355,1,-11.734009,-10.314941,1,-5.9661865,-12.72583,1,1.2054443,-12.130737,1
113,-5.8135986,11.520386,1,-11.642456,2.9907227,1,-2.01007556915283,-2.32126998901367,1,-12.34436,-10.20813,1,-6.6223145,-12.680054,1,0.64086914,-12.145996,1
114,-5.9509277,11.383057,1,-11.932373,3.0517578,1,-2.41522216796875,-2.46402549743652,1,-12.924194,-10.116577,1,-7.080078,-12.649536,1,0,-12.145996,1
115,-6.0577393,11.33728,1,-12.313843,3.0670166,1,-2.86441802978516,-2.56400203704834,1,-13.48877,-10.055542,1,-7.8582764,-12.619019,1,-0.64086914,-12.161255,1
116,-6.1950684,11.199951,1,-12.557983,3.0822754,1,-3.23262977600098,-2.75191450119019,1,-14.099121,-9.887695,1,-8.422852,-12.527466,1,-1.2664795,-12.130737,1
117,-6.439209,11.138916,1,-12.878418,3.0059814,1,-3.64057922363281,-2.96581363677979,1,-14.663696,-9.857178,1,-9.140015,-12.542725,1,-1.9378662,-12.176514,1
118,-6.6375732,11.001587,1,-13.183594,3.112793,1,-4.10976791381836,-3.10538101196289,1,-15.274048,-9.765625,1,-9.643555,-12.466431,1,-2.5177002,-12.145996,1
119,-6.744385,10.879517,1,-13.504028,3.0975342,1,-4.5320348739624,-3.26668882369995,1,-15.869141,-9.628296,1,-10.284424,-12.390137,1,-3.0822754,-12.176514,1
120,-7.003784,10.83374,1,-13.839722,2.9754639,1,-4.9318208694458,-3.47816205024719,1,-16.433716,-9.536743,1,-10.879517,-12.34436,1,-3.7841797,-12.176514,1
121,-7.1411133,10.696411,1,-14.099121,2.9907227,1,-5.28486824035645,-3.59023070335388,1,-16.952515,-9.32312,1,-11.474609,-12.298584,1,-4.348755,-12.176514,1
122,-7.247925,10.543823,1,-14.434814,2.9907227,1,-5.74876308441162,-3.75853729248047,1,-17.547607,-9.216309,1,-12.084961,-12.207031,1,-5.065918,-12.191772,1
123,-7.4157715,10.391235,1,-14.709473,3.0059814,1,-6.15128326416016,-3.9046905040741,1,-18.096924,-9.033203,1,-12.649536,-12.161255,1,-5.722046,-12.191772,1
124,-7.537842,10.284424,1,-14.953613,3.0059814,1,-6.54477882385254,-4.08566761016846,1,-18.64624,-8.834839,1,-13.366699,-12.10022,1,-6.30188,-12.237549,1
125,-7.6141357,10.192871,1,-15.197754,3.0212402,1,-6.91744899749756,-4.22006893157959,1,-19.14978,-8.621216,1,-13.946533,-12.008667,1,-6.92749,-12.237549,1
126,-7.751465,10.101318,1,-15.411377,3.0822754,1,-7.30281639099121,-4.35084342956543,1,-19.66858,-8.361816,1,-14.511108,-11.932373,1,-7.537842,-12.298584,1
127,-7.9345703,10.025024,1,-15.701294,3.189087,1,-7.71256637573242,-4.3726749420166,1,-20.15686,-8.132935,1,-15.12146,-11.810303,1,-8.102417,-12.313843,1
128,-7.9345703,10.009766,1,-15.914917,3.250122,1,-8.1063985824585,-4.49759006500244,1,-20.6604,-7.873535,1,-15.716553,-11.688232,1,-8.69751,-12.313843,1
129,-8.056641,9.918213,1,-16.052246,3.3721924,1,-8.48794364929199,-4.61412811279297,1,-21.133423,-7.6293945,1,-16.281128,-11.535645,1,-9.3688965,-12.313843,1
130,-8.163452,9.857178,1,-16.26587,3.4484863,1,-8.82317161560059,-4.65128087997437,1,-21.54541,-7.3242188,1,-16.87622,-11.383057,1,-9.994507,-12.283325,1
131,-8.224487,9.857178,1,-16.448975,3.5247803,1,-9.19169616699219,-4.74153232574463,1,-21.987915,-7.0343018,1,-17.440796,-11.260986,1,-10.635376,-12.359619,1
132,-8.361816,9.811401,1,-16.601562,3.616333,1,-9.49431610107422,-4.77932453155518,1,-22.354126,-6.6833496,1,-18.035889,-11.062622,1,-11.398315,-12.359619,1
133,-8.361816,9.811401,1,-16.723633,3.7078857,1,-9.8369083404541,-4.86958694458008,1,-22.750854,-6.362915,1,-18.64624,-10.803223,1,-11.932373,-12.390137,1
134,-8.377075,9.780884,1,-16.830444,3.8146973,1,-10.0878143310547,-4.87650156021118,1,-23.040771,-5.9814453,1,-19.058228,-10.681152,1,-12.496948,-12.359619,1
135,-8.407593,9.70459,1,-16.87622,3.8909912,1,-10.3927516937256,-4.99521350860596,1,-23.376465,-5.645752,1,-19.546509,-10.513306,1,-13.1073,-12.4053955,1
136,-8.346558,9.628296,1,-16.937256,3.9520264,1,-10.6680488586426,-5.08661556243897,1,-23.666382,-5.2948,1,-20.03479,-10.314941,1,-13.809204,-12.359619,1
137,-8.346558,9.552002,1,-16.860962,4.058838,1,-10.9129371643066,-5.19432210922241,1,-23.910522,-4.9438477,1,-20.523071,-10.08606,1,-14.373779,-12.420654,1
138,-8.285522,9.475708,1,-16.906738,4.119873,1,-11.1526155471802,-5.25509643554688,1,-24.139404,-4.6691895,1,-21.011353,-9.887695,1,-14.968872,-12.359619,1
139,-8.178711,9.3688965,1,-16.89148,4.1503906,1,-11.3696451187134,-5.36324977874756,1,-24.32251,-4.257202,1,-21.392822,-9.719849,1,-15.518188,-12.359619,1
140,-8.132935,9.307861,1,-16.89148,4.1656494,1,-11.5587882995605,-5.45528697967529,1,-24.475098,-3.982544,1,-21.820068,-9.567261,1,-16.174316,-12.34436,1
141,-8.056641,9.20105,1,-16.76941,4.257202,1,-11.7754249572754,-5.54382467269897,1,-24.642944,-3.692627,1,-22.247314,-9.384155,1,-16.723633,-12.313843,1
142,-8.010864,9.140015,1,-16.738892,4.2266846,1,-12.035400390625,-5.71701431274414,1,-24.841309,-3.479004,1,-22.67456,-9.216309,1,-17.37976,-12.34436,1
143,-8.056641,9.094238,1,-16.677856,4.2419434,1,-12.2320327758789,-5.81959915161133,1,-24.978638,-3.2653809,1,-23.05603,-9.140015,1,-17.8833,-12.329102,1
144,-8.056641,9.109497,1,-16.677856,4.257202,1,-12.446249961853,-5.89629554748535,1,-25.131226,-3.0517578,1,-23.452759,-8.94165,1,-18.508911,-12.329102,1
145,-7.949829,9.170532,1,-16.616821,4.3792725,1,-12.7115802764893,-5.90416574478149,1,-25.344849,-2.8381348,1,-23.910522,-8.895874,1,-19.119263,-12.329102,1
